Asik RAWS - Alaska - Noatak National Park and Preserve,,,,,,,,,,,,,,,
Date_Time,Precipitation (in),Wind Speed (mph),Wind Direction (degrees),Average Air Temperature (F),Relative Humidity (%),Battery Voltage (Volts),Wind Direction of Gust (degrees),Peak Wind Speed (mph),Solar Radiation (W m-²),Snow Depth (in),Minimum Air Temperature (F),Maximum Air Temperature (F),Soil Temperature 10 cm (F),Soil Temperature 20 cm (F),Soil Temperature 50 cm (F)
10/25/2014 9:00,0,5.4,113,23.9,100,12.3,60,8.9,0,0,23.76,24.06,25.2,25.2,25.5
10/25/2014 10:00,0,11.1,100,23.82,100,12.3,109,18.6,0,0,23.65,23.96,25.3,25.3,25.5
10/25/2014 11:00,0,17.1,96,23.56,100,12.3,88,20.7,1,0,23.45,23.66,25.3,25.3,25.6
10/25/2014 12:00,0,16.3,96,23.51,100,12.3,89,22,7,0.1,23.45,23.56,25.4,25.4,25.6
10/25/2014 13:00,0,18.9,103,23.68,100,12.3,101,24,14,0,23.56,23.96,25.5,25.5,25.7
10/25/2014 14:00,0,23.2,115,24.1,100,12.3,119,27.1,34,0,23.95,24.25,25.5,25.5,25.7
10/25/2014 15:00,0,25.2,119,24.55,100,12.3,115,29.9,61,0,24.25,24.75,25.7,25.6,25.8
10/25/2014 16:00,0,20.4,127,24.89,100,12.3,122,26.3,29,0,24.73,25.33,25.8,25.7,25.8
10/25/2014 17:00,0,20,164,26.05,100,12.3,141,26.1,32,0,25.33,27.75,25.9,25.8,25.9
10/25/2014 18:00,0,19.5,185,28.51,100,12.3,187,24,11,0,28.17,28.78,26,25.9,25.9
10/25/2014 19:00,0,16.7,183,27.78,100,12.3,183,21.1,2,0,27.66,28.17,26.2,26,26
10/25/2014 20:00,0,12,174,28.35,100,12.3,170,13.8,0,0,27.86,28.57,26.4,26.1,26
10/25/2014 21:00,0,14.1,180,28.19,100,12.3,178,19.9,0,0,27.75,28.47,26.5,26.2,26.1
10/25/2014 22:00,0,9.6,213,27.13,100,12.3,186,14.3,0,0,26.54,27.75,26.6,26.3,26.1
10/25/2014 23:00,0,5.9,213,26.18,100,12.3,208,8.9,0,0,26.04,26.54,26.7,26.4,26.2
10/26/2014 0:00,0,4.8,208,25.83,100,12.3,193,5.9,0,0.1,25.73,26.04,26.7,26.5,26.3
10/26/2014 1:00,0,7.2,182,25.55,100,12.3,177,11.1,0,0,25.33,25.84,26.7,26.5,26.3
10/26/2014 2:00,0,9.9,176,25.45,100,12.3,185,12.5,0,0,25.33,25.53,26.7,26.6,26.4
10/26/2014 3:00,0,12.4,177,25.08,100,12.3,173,14,0,0,24.92,25.43,26.8,26.6,26.4
10/26/2014 4:00,0,10.3,167,24.96,100,12.3,180,12.1,0,0,24.73,25.03,26.8,26.7,26.5
10/26/2014 5:00,0,15.1,161,24.69,100,12.3,167,22.3,0,0.5,24.53,24.92,26.8,26.7,26.5
10/26/2014 6:00,0,22.4,166,24.38,100,12.3,161,26.5,0,1,23.42,24.63,26.8,26.7,26.6
10/26/2014 7:00,0,23.5,159,23.3,100,12.3,161,27.6,0,0,23.04,23.76,26.8,26.8,26.6
10/26/2014 8:00,0,22.3,171,24.38,100,12.3,169,26.2,0,0,23.76,25.05,26.8,26.8,26.7
10/26/2014 9:00,0,20.7,200,25.51,100,12.3,186,25.4,0,0,25.04,26.04,26.9,26.8,26.7
10/26/2014 10:00,0,19.4,211,25.27,100,12.3,220,23.4,0,0,24.83,25.64,26.9,26.8,26.7
10/26/2014 11:00,0,19.3,215,24.59,100,12.3,223,22.6,2,0,24.42,24.83,26.9,26.9,26.7
10/26/2014 12:00,0,11.3,202,24.33,100,12.3,217,18.6,15,0,24.22,24.53,26.9,26.9,26.8
10/26/2014 13:00,0,15.5,180,24.11,100,12.3,180,20.2,34,0,23.42,24.63,26.9,26.9,26.8
10/26/2014 14:00,0,14.5,175,23.17,100,12.3,185,17.4,28,0,23.03,23.42,27,26.9,26.8
10/26/2014 15:00,0,8.4,158,23.17,100,12.3,135,13.9,34,0,23.04,23.44,27,27,26.9
10/26/2014 16:00,0,5.2,120,23.54,100,12.3,129,13.8,24,0,23.35,24.35,27,27,26.9
10/26/2014 17:00,0,14.5,126,24.73,100,12.3,135,18.6,29,0,24.44,25.04,27,27,26.9
10/26/2014 18:00,0,20.4,129,25.03,100,12.3,130,27,17,0,24.73,25.33,27,27,27
10/26/2014 19:00,0,24.1,131,25,100,12.3,134,28.8,2,0,24.62,25.23,27.1,27.1,27
10/26/2014 20:00,0,27.4,123,24.37,100,12.3,125,32.8,0,0,23.92,24.62,27.1,27.1,27
10/26/2014 21:00,0,28.6,126,23.35,100,12.3,128,32.4,0,0,22.95,23.93,27.1,27.1,27.1
10/26/2014 22:00,0,26.6,123,22.54,100,12.3,117,31.1,0,0,22.36,22.95,27,27.1,27.1
10/26/2014 23:00,0,29.6,118,22.83,100,12.3,120,34.7,0,0,22.55,22.95,27,27.1,27.1
10/27/2014 0:00,0,32,114,23.28,100,12.3,112,35.4,0,0,22.95,23.66,27,27.1,27.1
10/27/2014 1:00,0,33.6,116,23.44,100,12.3,120,39.2,0,0,23.16,23.65,27,27.1,27.1
10/27/2014 2:00,0,34.1,120,22.67,100,12.3,115,40.4,0,0,22.26,23.16,27,27.1,27.1
10/27/2014 3:00,0,33.3,125,22.05,100,12.3,122,37.2,0,0,21.87,22.26,26.9,27.1,27.2
10/27/2014 4:00,0,28.1,125,21.74,100,12.3,116,36.1,0,0,21.57,21.87,26.9,27.1,27.2
10/27/2014 5:00,0,25.6,129,21.49,100,12.3,133,31.7,0,0,21.47,21.57,26.9,27,27.2
10/27/2014 6:00,0,22,124,21.38,100,12.3,122,29.6,0,0,21.37,21.47,26.8,27,27.2
10/27/2014 7:00,0,21.6,126,21.6,100,12.3,122,28.1,0,0,21.37,21.77,26.8,27,27.2
10/27/2014 8:00,0,17.9,126,21.68,100,12.3,134,23.1,0,0,21.67,21.77,26.7,27,27.2
10/27/2014 9:00,0,19.1,132,21.79,100,12.3,129,23.4,0,0,21.67,21.97,26.7,26.9,27.2
10/27/2014 10:00,0,15.6,131,22.1,100,12.3,141,23.3,0,0,21.97,22.27,26.7,26.9,27.2
10/27/2014 11:00,0,16.1,130,22.31,100,12.3,129,20.1,1,0,22.26,22.46,26.7,26.9,27.2
10/27/2014 12:00,0,15.4,132,22.54,100,12.3,135,19.8,8,0,22.46,22.56,26.7,26.9,27.2
10/27/2014 13:00,0,13.7,142,22.67,100,12.3,153,16.3,20,0,22.56,22.77,26.7,26.9,27.2
10/27/2014 14:00,0,12.5,132,22.83,100,12.3,138,16.2,44,0,22.65,22.97,26.8,26.9,27.2
10/27/2014 15:00,0,14.2,119,23.07,100,12.3,118,19,50,0,22.95,23.26,26.8,27,27.2
10/27/2014 16:00,0,14.6,113,23.27,100,12.3,110,19.6,34,0,23.06,23.36,26.9,27,27.2
10/27/2014 17:00,0,11,119,22.97,100,12.3,124,14.1,20,0,22.95,23.06,27,27,27.2
10/27/2014 18:00,0,6.4,156,22.59,100,12.3,149,12.5,8,0,22.36,22.95,27,27,27.2
10/27/2014 19:00,0,6.3,111,22.18,100,12.3,127,9.7,2,0,21.96,22.36,27,27.1,27.2
10/27/2014 20:00,0,6,109,21.9,100,12.3,104,10.1,0,0,21.77,21.97,26.9,27.1,27.2
10/27/2014 21:00,0,7.5,92,22.15,100,12.3,87,10.4,0,0,21.97,22.56,26.9,27,27.2
10/27/2014 22:00,0,7.7,65,22.77,100,12.3,60,11.2,0,0,22.56,22.95,26.8,27,27.2
10/27/2014 23:00,0,9,49,22.73,100,12.3,54,10.6,0,0,22.65,22.85,26.8,27,27.3
10/28/2014 0:00,0,8.7,51,22.32,100,12.3,42,10.4,0,0,21.96,22.76,26.9,27,27.3
10/28/2014 1:00,0,6.9,53,21.89,100,12.3,62,8.8,0,0,21.77,21.97,26.9,27,27.3
10/28/2014 2:00,0,5.5,51,21.95,100,12.3,39,7.3,0,0.1,21.77,22.06,26.9,27.1,27.3
10/28/2014 3:00,0,4,64,22.19,100,12.3,73,5.4,0,0.1,21.97,22.27,27,27.1,27.3
10/28/2014 4:00,0,2.2,72,22.32,100,12.3,71,3.4,0,0.1,22.26,22.46,27,27.1,27.3
10/28/2014 5:00,0,1.2,35,22.75,100,12.3,67,1.8,0,0,22.46,23.06,27.1,27.1,27.3
10/28/2014 6:00,0,1.3,32,23.18,100,12.3,25,1.9,0,0.1,23.06,23.36,27.1,27.2,27.3
10/28/2014 7:00,0,1.8,47,23.22,100,12.3,62,2.1,0,0.1,23.06,23.36,27.2,27.2,27.3
10/28/2014 8:00,0,1.3,27,22.89,100,12.3,32,1.7,0,0.1,22.76,23.06,27.2,27.2,27.4
10/28/2014 9:00,0,0.6,6,22.83,100,12.3,15,0.9,0,0.1,22.76,22.86,27.3,27.3,27.4
10/28/2014 10:00,0,0.1,353,22.86,100,12.3,0,0.5,0,0.2,22.85,22.97,27.3,27.3,27.4
10/28/2014 11:00,0,0.3,344,23.13,100,12.3,328,0.7,1,0.2,22.95,23.36,27.3,27.3,27.4
10/28/2014 12:00,0,0.5,349,22.3,100,12.3,333,0.7,11,0.1,21.67,22.97,27.3,27.3,27.4
10/28/2014 13:00,0,0.4,341,21.83,100,12.3,0,0.5,31,0,21.57,21.97,27.3,27.3,27.5
10/28/2014 14:00,0,0.2,349,21.41,100,12.3,3,0.4,23,0.1,21.07,21.87,27.3,27.3,27.5
10/28/2014 15:00,0,0.2,8,21.86,100,12.3,34,0.5,51,0,21.37,22.17,27.2,27.3,27.5
10/28/2014 16:00,0,0.3,8,21.38,100,12.3,8,0.5,39,0,21.17,22.17,27.2,27.3,27.5
10/28/2014 17:00,0,0.5,343,20.62,100,12.3,330,0.9,18,0.1,19.79,21.77,27.1,27.3,27.5
10/28/2014 18:00,0,1.3,336,19.62,100,12.3,336,2.7,9,0,19.2,20.28,27.1,27.3,27.5
10/28/2014 19:00,0,3,356,19.59,100,12.3,2,4.3,1,0.1,18.61,20.28,27,27.3,27.6
10/28/2014 20:00,0,7.7,1,19.63,100,12.3,3,12.3,0,0.1,19.2,19.91,27,27.2,27.6
10/28/2014 21:00,0,12.6,2,19.88,100,12.3,0,15.1,0,0,19.61,20.21,26.9,27.2,27.6
10/28/2014 22:00,0,9.6,342,19.77,100,12.3,341,10.7,0,0,19.5,20.21,26.9,27.2,27.6
10/28/2014 23:00,0,9.4,332,19.27,100,12.3,328,11.5,0,0,19.02,19.51,26.9,27.1,27.6
10/29/2014 0:00,0,12.6,339,19.4,99,12.3,350,14.3,0,0,18.83,19.91,26.8,27.1,27.6
10/29/2014 1:00,0,10.4,327,18.33,99,12.2,330,12.7,0,0.1,17.47,18.84,26.8,27.1,27.6
10/29/2014 2:00,0,8.3,322,18.34,100,12.2,353,9.8,0,0,17.67,19.04,26.7,27.1,27.6
10/29/2014 3:00,0,9.7,306,18.21,99,12.2,294,12.1,0,0,17.09,19.04,26.7,27,27.6
10/29/2014 4:00,0,11.7,304,16.6,98,12.2,300,14.5,0,0.1,16.12,17.09,26.6,27,27.6
10/29/2014 5:00,0,16.9,302,15.42,99,12.2,304,19.1,0,0,14.86,16.12,26.6,27,27.6
10/29/2014 6:00,0,18.3,314,14.96,98,12.2,321,21.7,0,0.1,14.47,15.34,26.5,26.9,27.6
10/29/2014 7:00,0,18.4,320,14.79,97,12.2,323,21.8,0,0.1,14.18,15.53,26.5,26.9,27.6
10/29/2014 8:00,0,16.7,321,14.16,97,12.2,322,18,0,0.2,13.52,14.79,26.4,26.9,27.6
10/29/2014 9:00,0,20.7,342,15.34,97,12.2,349,24.4,0,0.1,14.21,16.33,26.4,26.8,27.7
10/29/2014 10:00,0,22.1,349,15.29,92,12.2,351,23.7,0,0.2,14.86,15.83,26.3,26.8,27.7
10/29/2014 11:00,0,21.4,350,15.6,90,12.2,350,23.4,2,0.1,14.95,16.4,26.3,26.7,27.7
10/29/2014 12:00,0,19.7,341,15.17,90,12.2,335,22.1,19,0.1,13.99,16.5,26.2,26.7,27.7
10/29/2014 13:00,0,22.3,345,15.6,87,12.2,354,24,87,0,14.37,16.6,26.2,26.7,27.7
10/29/2014 14:00,0,20.2,341,15.19,86,12.2,353,22.9,130,0,14.09,16.4,26.2,26.6,27.7
10/29/2014 15:00,0,21.1,354,15.85,86,12.2,354,24.5,132,0,15.14,16.5,26.2,26.6,27.7
10/29/2014 16:00,0,19.5,343,15.73,84,12.2,347,23.5,119,0,14.66,17.18,26.2,26.6,27.7
10/29/2014 17:00,0,21,353,16.19,84,12.2,353,24.6,81,0,15.63,17.09,26.2,26.5,27.7
10/29/2014 18:00,0,24.5,353,16.1,84,12.2,0,26.9,30,0,15.63,16.69,26.2,26.5,27.7
10/29/2014 19:00,0,22.6,1,15.35,84,12.2,0,25,3,0,14.18,16.21,26.1,26.5,27.7
10/29/2014 20:00,0,22,4,14.59,79,12.2,9,24.9,0,0,14.01,15.28,26.1,26.5,27.7
10/29/2014 21:00,0,20.3,7,15.12,75,12.2,8,26.2,0,0,14.51,15.66,26,26.4,27.6
10/29/2014 22:00,0,17.7,9,14.88,73,12.2,7,20.4,0,0.1,13.93,15.66,25.9,26.4,27.6
10/29/2014 23:00,0,16.9,5,14.45,74,12.2,15,18.5,0,0.1,14.03,15.28,25.8,26.3,27.6
10/30/2014 0:00,0,15.9,359,14.68,73,12.2,2,17.9,0,0,13.64,15.47,25.7,26.2,27.6
10/30/2014 1:00,0,11.5,354,14.39,74,12.2,94,14.3,0,0.2,13.45,15.37,25.6,26.2,27.6
10/30/2014 2:00,0,13.6,332,14.33,72,12.2,336,16.7,0,0.1,13.16,15.47,25.5,26.1,27.6
10/30/2014 3:00,0,16.1,327,14.57,72,12.2,329,17.7,0,0,13.93,15.66,25.5,26,27.6
10/30/2014 4:00,0,16.5,325,14.98,72,12.2,326,17.9,0,0,14.12,15.57,25.4,26,27.6
10/30/2014 5:00,0,15,314,13.11,74,12.2,316,16.8,0,0.2,11.73,15.18,25.4,25.9,27.6
10/30/2014 6:00,0,15.9,332,14.98,76,12.2,345,18.8,0,0.1,14.03,16.34,25.3,25.9,27.6
10/30/2014 7:00,0,14.3,348,15.11,74,12.2,346,19.5,0,0.1,12.98,16.44,25.3,25.8,27.6
10/30/2014 8:00,0,12.1,358,15.01,71,12.2,8,15,0,0.1,14.22,16.15,25.2,25.8,27.6
10/30/2014 9:00,0,12.4,358,15.26,73,12.2,0,14.1,0,0,14.41,16.15,25.1,25.7,27.5
10/30/2014 10:00,0,11.1,349,14.88,75,12.2,355,13.2,0,0.1,13.45,16.06,25.1,25.7,27.5
10/30/2014 11:00,0,10.6,337,13.59,75,12.2,349,13.6,2,0.1,12.4,14.89,25,25.6,27.5
10/30/2014 12:00,0,12,348,13.61,75,12.2,343,15.2,19,0.1,12.11,14.8,24.9,25.6,27.5
10/30/2014 13:00,0,13.2,357,14.47,73,12.2,350,16.8,61,0.1,12.5,15.66,24.9,25.5,27.5
10/30/2014 14:00,0,15.5,355,15.01,75,12.2,0,19,106,0,12.75,16.13,24.8,25.5,27.5
10/30/2014 15:00,0,11.2,9,13.27,75,12.2,350,14.4,125,0,12.08,14.57,24.9,25.4,27.4
10/30/2014 16:00,0,14.7,9,12.82,75,12.2,5,19.4,115,0.1,11.92,13.93,24.9,25.4,27.4
10/30/2014 17:00,0,14.1,10,12.74,76,12.2,0,18.1,76,0.1,11.83,13.54,24.9,25.4,27.4
10/30/2014 18:00,0,9.9,16,11.52,74,12.2,14,13.1,27,0.1,10.78,12.59,24.9,25.4,27.4
10/30/2014 19:00,0,14,11,11.92,72,12.2,18,18,3,0,11.07,12.88,24.8,25.3,27.4
10/30/2014 20:00,0,13.6,15,11.87,70,12.2,18,17,0,0.1,10.98,13.07,24.7,25.3,27.4
10/30/2014 21:00,0,10,357,12.43,70,12.2,11,14.6,0,0.1,11.54,13.64,24.6,25.2,27.3
10/30/2014 22:00,0,9.4,8,12.61,73,12.2,8,14.2,0,0.1,11.54,13.54,24.5,25.1,27.3
10/30/2014 23:00,0,9.5,21,13.1,72,12.2,26,12.8,0,0,12.21,14.22,24.4,25.1,27.3
10/31/2014 0:00,0,10.2,35,13.98,68,12.2,18,14.5,0,0.1,13.07,15.08,24.3,25,27.3
10/31/2014 1:00,0,8.5,15,14.43,63,12.2,11,14.4,0,0,13.26,15.66,24.2,25,27.3
10/31/2014 2:00,0,6.3,360,14.7,65,12.2,13,18,0,0,13.64,15.77,24.2,24.9,27.3
10/31/2014 3:00,0,11.7,20,14.28,68,12.2,8,20.4,0,0,11.93,16.25,24.1,24.8,27.2
10/31/2014 4:00,0,10.5,15,13.78,66,12.2,36,21.2,0,0,12.79,15.57,24,24.8,27.2
10/31/2014 5:00,0,22.1,34,13.66,61,12.2,37,32.2,0,0,12.59,14.99,24,24.7,27.2
10/31/2014 6:00,0,23.1,32,14.18,59,12.2,19,28.4,0,0,13.16,15.37,23.9,24.7,27.2
10/31/2014 7:00,0,15.1,3,13.27,63,12.2,28,26.5,0,0,10.41,14.89,23.8,24.6,27.1
10/31/2014 8:00,0,13,334,12.85,63,12.2,341,26,0,0,11.54,14.6,23.8,24.5,27.1
10/31/2014 9:00,0,26.3,27,11.67,64,12.2,25,35.6,0,0.1,10.69,12.79,23.7,24.5,27.1
10/31/2014 10:00,0,28.9,24,13.08,65,12.2,39,43.7,0,0,11.17,17.12,23.7,24.4,27.1
10/31/2014 11:00,0,25.5,26,11.29,67,12.2,26,31.3,2,0.1,10.22,12.98,23.6,24.3,27.1
10/31/2014 12:00,0,24.1,32,11.02,67,12.2,45,35,18,0.2,10.31,11.74,23.5,24.3,27
10/31/2014 13:00,0,16.2,26,10.84,64,12.2,28,24.4,59,0,10.04,11.54,23.4,24.2,27
10/31/2014 14:00,0,13.1,10,11.38,61,12.2,7,21.4,102,0,10.6,12.11,23.4,24.1,27
10/31/2014 15:00,0,12.7,351,12.67,59,12.2,324,24.6,122,0,11.35,14.41,23.4,24.1,27
10/31/2014 16:00,0,14.8,332,12.34,55,12.2,355,23.2,111,0,11.64,13.07,23.4,24.1,26.9
10/31/2014 17:00,0,12,18,14.04,47,12.2,68,25.3,73,0,12.69,15.57,23.5,24.1,26.9
10/31/2014 18:00,0,14.2,7,13.07,55,12.2,351,23.3,26,0,11.17,15.66,23.5,24.1,26.9
10/31/2014 19:00,0,17.5,36,12.48,49,12.2,45,26.9,2,0,10.78,14.8,23.5,24.1,26.9
10/31/2014 20:00,0,16.2,40,11.98,61,12.2,44,22.8,0,0,9.29,14.8,23.4,24,26.8
10/31/2014 21:00,0,19.5,35,10.18,60,12.2,45,24.5,0,0,9.3,11,23.3,24,26.8
10/31/2014 22:00,0,16.5,30,10.67,58,12.2,47,24.3,0,0,9.87,11.48,23.2,23.9,26.8
10/31/2014 23:00,0,14.3,23,10.2,59,12.2,27,23.8,0,0,8.28,11.57,23.1,23.9,26.8
11/1/2014 0:00,0,19.6,43,9.85,56,12.2,43,26.5,0,0,9.13,10.64,23,23.8,26.8
11/1/2014 1:00,0,21.8,44,9.22,61,12.2,47,27.4,0,0,8.47,10.07,22.9,23.7,26.8
11/1/2014 2:00,0,22.2,45,8.34,62,12.2,46,26.6,0,0,7.44,9.31,22.8,23.6,26.7
11/1/2014 3:00,0,20.1,42,8.32,61,12.2,52,26.3,0,0,7.26,9.97,22.7,23.6,26.7
11/1/2014 4:00,0,21.8,41,9.01,59,12.2,47,27.8,0,0,8.1,10.82,22.6,23.5,26.7
11/1/2014 5:00,0,22.9,43,8.92,60,12.2,55,31,0,0,8.28,9.5,22.5,23.4,26.6
11/1/2014 6:00,0,23.4,42,9.95,58,12.2,40,28.9,0,0,9.13,11.11,22.4,23.3,26.6
11/1/2014 7:00,0,22.1,43,9.28,58,12.2,52,26.9,0,0,8.47,10.25,22.3,23.2,26.6
11/1/2014 8:00,0,16.4,32,9.54,57,12.2,41,24.7,0,0,8.47,10.35,22.2,23.2,26.5
11/1/2014 9:00,0,19.6,43,9.41,56,12.2,42,25.1,0,0,8.66,10.44,22.2,23.1,26.5
11/1/2014 10:00,0,17.2,42,9.64,57,12.2,36,23.8,0,0,8.75,10.35,22.1,23,26.5
11/1/2014 11:00,0,17.6,40,9.76,52,12.2,45,26.6,2,0,8.93,10.82,22,23,26.4
11/1/2014 12:00,0,13.3,41,11.94,44,12.2,48,20.4,14,0,9.5,14.62,22,22.9,26.4
11/1/2014 13:00,0,12.3,32,12.44,49,12.2,58,19.2,51,0,11.55,14.13,22,22.9,26.4
11/1/2014 14:00,0,13.1,48,12.67,48,12.2,65,17.9,93,0,11.64,14.51,22,22.8,26.3
11/1/2014 15:00,0,12,53,12.48,50,12.2,54,20.2,113,0,11.64,13.35,22,22.8,26.3
11/1/2014 16:00,0,16.5,48,12.41,48,12.2,47,21.7,102,0,11.83,13.64,22.1,22.8,26.3
11/1/2014 17:00,0,12.3,51,13.12,44,12.2,56,18.6,65,0,12.21,14.41,22.1,22.9,26.2
11/1/2014 18:00,0,11.8,55,12.99,46,12.2,64,15.5,21,0,11.83,14.22,22.2,22.9,26.2
11/1/2014 19:00,0,10,54,11.8,46,12.2,59,13.9,2,0,11.35,12.88,22.2,22.9,26.2
11/1/2014 20:00,0,8.4,50,12.36,46,12.2,73,11.8,0,0,11.26,13.64,22.1,22.9,26.2
11/1/2014 21:00,0,7.6,57,12.09,46,12.2,48,13.3,0,0,11.17,13.26,22.1,22.9,26.1
11/1/2014 22:00,0,6.6,52,12.27,46,12.2,48,10.7,0,0,11.65,12.99,22,22.8,26.1
11/1/2014 23:00,0,9.6,49,12.34,40,12.2,46,14.8,0,0,11.46,13.18,21.9,22.8,26.1
11/2/2014 0:00,0,13.9,55,12.43,39,12.2,45,19.4,0,0,11.54,13.65,21.9,22.7,26.1
11/2/2014 1:00,0,11,52,12.4,40,12.2,48,15.6,0,0,11.64,14.03,21.8,22.7,26
11/2/2014 2:00,0,9.7,49,11.99,38,12.2,60,15.7,0,0,10.88,14.03,21.8,22.6,26
11/2/2014 3:00,0,9.6,42,13.07,36,12.2,45,12.9,0,0,12.12,14.6,21.7,22.6,26
11/2/2014 4:00,0,6,36,13.53,37,12.2,73,9.6,0,0,12.79,14.51,21.7,22.6,25.9
11/2/2014 5:00,0,5.7,30,13.75,36,12.2,37,9,0,0,12.98,15.37,21.6,22.5,25.9
11/2/2014 6:00,0,4.8,19,14.12,34,12.2,42,6.3,0,0,12.59,15.96,21.6,22.5,25.9
11/2/2014 7:00,0,3.9,22,14.31,37,12.2,36,7.6,0,0,12.31,16.34,21.5,22.4,25.8
11/2/2014 8:00,0,5.7,15,13.6,32,12.2,10,8.5,0,0,12.5,14.99,21.4,22.3,25.8
11/2/2014 9:00,0,6.3,31,14.76,28,12.2,28,8.8,0,0,12.98,16.54,21.3,22.3,25.8
11/2/2014 10:00,0,6.9,18,14.86,27,12.2,41,9.3,0,0,13.54,16.73,21.2,22.2,25.7
11/2/2014 11:00,0,4.2,29,15.86,28,12.2,13,9,1,0,14.6,17.12,21.1,22.1,25.7
11/2/2014 12:00,0,4.4,5,15.23,27,12.2,28,6.6,8,0,14.31,16.54,21,22,25.6
11/2/2014 13:00,0,3.3,356,16.07,27,12.2,354,5.9,43,0,14.31,17.81,21,22,25.6
11/2/2014 14:00,0,1,41,17.66,21,12.2,65,2.9,90,0,14.7,20.03,20.9,21.9,25.6
11/2/2014 15:00,0,2.7,322,17.9,25,12.2,329,5.1,111,0,15.7,20.52,20.9,21.9,25.5
11/2/2014 16:00,0,4.4,354,16.23,23,12.2,346,6.2,100,0,13.51,18.06,20.8,21.8,25.5
11/2/2014 17:00,0,2.3,12,17.95,23,12.2,355,4.2,61,0,17.28,18.45,20.9,21.8,25.4
11/2/2014 18:00,0,4.1,349,18.16,22,12.2,348,7.1,20,0,16.9,19.44,20.8,21.7,25.4
11/2/2014 19:00,0,3.3,331,20.45,22,12.2,296,4.5,2,0,18.16,22.21,20.8,21.7,25.3
11/2/2014 20:00,0,5.5,321,18.64,20,12.2,294,9,0,0,16.5,20.86,20.7,21.7,25.3
11/2/2014 21:00,0,7.4,330,17.94,19,12.2,310,11.8,0,0,15.24,21.14,20.6,21.6,25.3
11/2/2014 22:00,0,6.7,326,20.19,19,12.2,312,9,0,0,18.09,21.44,20.5,21.5,25.2
11/2/2014 23:00,0,5.7,319,19.76,26,12.2,310,8.6,0,0,15.72,21.71,20.5,21.5,25.2
11/3/2014 0:00,0,2.1,238,15.6,28,12.2,241,4,0,0,14.8,16.34,20.5,21.4,25.1
11/3/2014 1:00,0,3.6,226,15.51,27,12.2,238,4.9,0,0,14.8,15.96,20.4,21.4,25.1
11/3/2014 2:00,0,2.4,225,14.78,29,12.2,227,3.6,0,0,14.03,15.86,20.3,21.3,25.1
11/3/2014 3:00,0,2.8,231,13.86,30,12.2,229,4.4,0,0,12.24,15.11,20.1,21.3,25
11/3/2014 4:00,0,1,305,13.36,31,12.2,30,2.4,0,0,12.44,14.35,20,21.2,25
11/3/2014 5:00,0,1,19,12.7,31,12.2,48,2.3,0,0,11.29,13.97,19.9,21.1,24.9
11/3/2014 6:00,0,1.5,150,11.98,29,12.2,241,2.7,0,0,10.44,14.16,19.7,20.9,24.9
11/3/2014 7:00,0,1.4,198,12.95,30,12.2,218,2.7,0,0,11.77,13.77,19.6,20.8,24.8
11/3/2014 8:00,0,1.6,165,12.19,32,12.2,143,3.9,0,0,11.2,13.48,19.4,20.7,24.8
11/3/2014 9:00,0,3.6,222,11.86,30,12.2,243,5.7,0,0,10.64,13.2,19.3,20.6,24.7
11/3/2014 10:00,0,6.2,219,10.98,38,12.2,241,9.9,0,0,8.66,13.39,19.2,20.5,24.7
11/3/2014 11:00,0,7.3,229,9.19,38,12.2,231,9.6,1,0,7.72,10.07,19.1,20.4,24.6
11/3/2014 12:00,0,6.2,229,9.51,44,12.2,223,7.6,11,0,7.54,10.72,19.1,20.3,24.6
11/3/2014 13:00,0,7.3,222,8.72,42,12.2,213,9.5,43,0,8,9.22,19.1,20.3,24.5
11/3/2014 14:00,0,5.9,223,9.26,40,12.2,219,7.6,81,0,8.47,10.8,19.1,20.3,24.5
11/3/2014 15:00,0,4.2,204,10.01,44,12.2,231,5.5,101,0,9.47,10.41,19.1,20.2,24.4
11/3/2014 16:00,0,4.7,211,9.77,54,12.2,223,5.7,90,0,9.29,10.13,19.2,20.2,24.4
11/3/2014 17:00,0,3.5,220,9.89,61,12.2,236,5.9,55,0,9.37,10.41,19.3,20.3,24.3
11/3/2014 18:00,0,3.9,208,8.99,65,12.2,216,5.4,16,0,8.44,9.94,19.3,20.3,24.3
11/3/2014 19:00,0,4.8,208,8.18,66,12.2,220,7.6,1,0,7.72,8.65,19.2,20.2,24.3
11/3/2014 20:00,0,6.4,225,8.14,63,12.2,219,7.4,0,0,7.64,8.77,19.1,20.2,24.2
11/3/2014 21:00,0,12.5,284,10.19,98,12.2,283,17.1,0,0,8.12,11.58,19,20.1,24.2
11/3/2014 22:00,0,11.8,292,10.4,95,12.2,282,15.3,0,0,8.17,11.77,19,20.1,24.2
11/3/2014 23:00,0,11.2,323,8.72,95,12.2,303,15.3,0,0,7.63,9.5,19.2,20.1,24.2
11/4/2014 0:00,0,8.1,345,9.39,95,12.2,347,9.7,0,0,8.47,10.35,19.3,20.2,24.1
11/4/2014 1:00,0,6,346,10.26,95,12.2,339,8.7,0,0,9.13,10.92,19.5,20.2,24.1
11/4/2014 2:00,0,5.2,344,10.14,95,12.2,337,6.5,0,0,9.02,10.8,19.6,20.3,24.1
11/4/2014 3:00,0,6.2,334,9.1,95,12.2,326,7.4,0,0,8.65,9.48,19.7,20.4,24.1
11/4/2014 4:00,0,5.7,334,8.77,95,12.2,353,6.3,0,0,8.19,9.41,19.9,20.5,24.1
